OPERADOR,SERVICIO,MODALIDAD,LOCALIDAD,INDICATIVO,BLOQUE,RESOLUCION,FECHA
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,CALEUFU,2335,471,SC 8997/99,36276
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,SAN ANTONIO OESTE,2934,4908,SC 8997/99,36276
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,CALEUFU,2335,472,SC 8997/99,36276
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,NEUQUEN,299,4902,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SRCE,MPP,AMBA,11,4996,SC 8997/99,36276
TELEFONICA MOVILES ARGENTINA S.A.,SRMC/STM/PCS,CPP,LUJAN (PROV.  BUENOS AIRES),2323,484,SC 8997/99,36276
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,MAR DEL PLATA,223,461,SC 8997/99,36276
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,MAR DEL PLATA,223,452,SC 8997/99,36276
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,PILAR (PROV.  BUENOS AIRES),230,4464,SC 8997/99,36276
TESAM ARGENTINA S.A.,TELSAT,,AMBA,11,41550,SC 8995/99,36276
AMX ARGENTINA S.A.,STM,CPP,ZAPALA,2942,57,SC 8997/99,36276
AMX ARGENTINA S.A.,STM,CPP,SAN JUAN,264,567,SC 8997/99,36276
AMX ARGENTINA S.A.,STM,CPP,MERCEDES (PROV.  SAN LUIS),2657,54,SC 8997/99,36276
AMX ARGENTINA S.A.,STM,CPP,SANTA FE,342,545,SC 8997/99,36276
AMX ARGENTINA S.A.,STM,CPP,SANTA FE,342,547,SC 8997/99,36276
AMX ARGENTINA S.A.,STM,CPP,SANTA FE,342,504,SC 8997/99,36276
AMX ARGENTINA S.A.,STM,CPP,SAN LORENZO (PROV.  SANTA FE),3476,53,SC 8997/99,36276
AMX ARGENTINA S.A.,STM,CPP,ESQUEL,2945,50,SC 8997/99,36276
AMX ARGENTINA S.A.,STM,CPP,GOYA,3777,52,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,VILLA CARLOS PAZ,3541,488,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,PRESIDENCIA ROQUE SAENZ PEÑA,364,44982,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,PRESIDENCIA ROQUE SAENZ PEÑA,364,44981,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,PRESIDENCIA ROQUE SAENZ PEÑA,364,44980,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SRMC/STM/PCS,CPP,LUJAN (PROV.  BUENOS AIRES),2323,485,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,CRUZ DEL EJE,3549,4715,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,PRESIDENCIA ROQUE SAENZ PEÑA,364,4494,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,CRUZ DEL EJE,3549,4716,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,CATAMARCA,383,44707,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,CATAMARCA,383,44706,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,CATAMARCA,383,44708,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,VILLA CARLOS PAZ,3541,489,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,CATAMARCA,383,44709,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,CATAMARCA,383,44700,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,VERA,3483,493,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,VILLA CARLOS PAZ,3541,480,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,VILLA ANGELA,3735,4901,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,VILLA ANGELA,3735,4902,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,CORDOBA,351,495,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,CATAMARCA,383,44611,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,CATAMARCA,383,44610,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,CATAMARCA,383,44612,SC 8997/99,36276
TELECOM ARGENTINA S.A.,STM,CPP,LA CARLOTA,3584,605,SC 8997/99,36276
TELECOM ARGENTINA S.A.,STM,CPP,LA CARLOTA,3584,602,SC 8997/99,36276
TELECOM ARGENTINA S.A.,STM,CPP,LA CARLOTA,3584,601,SC 8997/99,36276
TELECOM ARGENTINA S.A.,STM,CPP,LA CARLOTA,3584,604,SC 8997/99,36276
TELECOM ARGENTINA S.A.,STM,CPP,LA CARLOTA,3584,603,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,VILLA CARLOS PAZ,3541,481,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,SALTA,387,4999,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,SAN PEDRO (PROV.  JUJUY),3888,4822,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,SAN PEDRO (PROV.  JUJUY),3888,4823,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,CHILECITO,3825,4801,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,CHILECITO,3825,4802,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,CHILECITO,3825,4803,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,RECREO (PROV.  CATAMARCA),3832,4707,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,SAN SALVADOR DE JUJUY,388,4892,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,SAN SALVADOR DE JUJUY,388,4893,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,CHILECITO,3825,4804,SC 8997/99,36276
INDICOM S.A.,SAP,CPP,AMBA,11,4112,SC 8997/99,36276
INDICOM S.A.,SAP,CPP,AMBA,11,4113,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,LAS LOMITAS,3715,484,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,SALTA,387,4990,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,SANTIAGO DEL ESTERO,385,4807,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,LORETO,3845,4922,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,SALSACATE,3542,4924,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,SALSACATE,3542,4920,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,SALSACATE,3542,4927,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,SALSACATE,3542,4929,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,CLORINDA,3718,4981,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,LIBERTADOR GENERAL SAN MARTIN,3886,4902,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,LORETO,3845,4924,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,RESISTENCIA,362,44961,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,LORETO,3845,4920,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,CLORINDA,3718,4980,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,VILLA DOLORES,3544,4632,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,CLORINDA,3718,4982,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,CLORINDA,3718,4983,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,RECREO (PROV.  CATAMARCA),3832,4709,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,LORETO,3845,4921,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,LA CARLOTA,3584,496,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,SAN PEDRO (PROV.  JUJUY),3888,4820,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,SAN MIGUEL DE TUCUMAN,381,4895,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,SAN MIGUEL DE TUCUMAN,381,4892,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,RECREO (PROV.  CATAMARCA),3832,4905,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,RECREO (PROV.  CATAMARCA),3832,4904,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,SAN MIGUEL DE TUCUMAN,381,4894,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,INGENIERO GUILLERMO N. JUAREZ,3711,4940,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,SAN LORENZO (PROV.  SANTA FE),3476,480,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,INGENIERO GUILLERMO N. JUAREZ,3711,4941,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,JOAQUIN V. GONZALEZ,3877,4704,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,JOAQUIN V. GONZALEZ,3877,4702,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,JOAQUIN V. GONZALEZ,3877,4703,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,JOAQUIN V. GONZALEZ,3877,4701,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,SAN MIGUEL DE TUCUMAN,381,4520,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,INGENIERO GUILLERMO N. JUAREZ,3711,491,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,SAN PEDRO (PROV.  JUJUY),3888,4829,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,SALSACATE,3542,4925,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,SAN PEDRO (PROV.  JUJUY),3888,4825,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,RECREO (PROV.  CATAMARCA),3832,4708,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,SAN PEDRO (PROV.  JUJUY),3888,4824,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,RECREO (PROV.  CATAMARCA),3832,4706,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,SAN MIGUEL DE TUCUMAN,381,4893,SC 8997/99,36276
INDICOM S.A.,SAP,CPP,AMBA,11,4111,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,SAN PEDRO (PROV.  JUJUY),3888,4828,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,SAN PEDRO (PROV.  JUJUY),3888,4827,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,RECREO (PROV.  CATAMARCA),3832,4903,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,LA PUERTA (PROV.  CORDOBA),3575,4801,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,SAN PEDRO (PROV.  JUJUY),3888,4826,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,CHARADAI,3721,4921,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,CHARADAI,3721,4922,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,CHARADAI,3721,4920,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,ANDALGALA,3835,4908,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,SANTIAGO DEL ESTERO,385,4805,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,TERMAS DE RIO HONDO,3858,4902,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,TERMAS DE RIO HONDO,3858,4903,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,BURRUYACU,3894,4804,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,RESISTENCIA,362,441,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,TERMAS DE RIO HONDO,3858,4907,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,ANDALGALA,3835,4906,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,TERMAS DE RIO HONDO,3858,4904,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,CONCEPCION (PROV. TUCUMAN),3865,497,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,SANTIAGO DEL ESTERO,385,4905,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,SANTIAGO DEL ESTERO,385,4908,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,SANTIAGO DEL ESTERO,385,4906,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,SANTIAGO DEL ESTERO,385,4806,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,SALSACATE,3542,4921,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,RANCHILLOS,3869,499,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SRCE,CPP,AMBA,11,4986,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,ELDORADO,3751,4904,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,ELDORADO,3751,4905,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,ESCOBAR,348,4481,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,ESCOBAR,348,4483,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,ESCOBAR,348,4482,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,TERMAS DE RIO HONDO,3858,4905,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SRCE,CPP,AMBA,11,4998,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,NUEVA ESPERANZA,3861,4906,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,CONCEPCION (PROV. TUCUMAN),3865,499,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,BURRUYACU,3894,482,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,ESCOBAR,348,4463,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,CONCEPCION (PROV. TUCUMAN),3865,498,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,BURRUYACU,3894,4805,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,TERMAS DE RIO HONDO,3858,4906,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SRCE,CPP,AMBA,11,4997,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,FRIAS,3854,4906,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,SANTIAGO DEL ESTERO,385,4808,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,FRIAS,3854,4903,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,VILLA DOLORES,3544,4635,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,SALSACATE,3542,4997,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,FRIAS,3854,4905,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,SANTIAGO DEL ESTERO,385,4909,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,FRIAS,3854,4904,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,VILLA DOLORES,3544,4631,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,METAN,3876,4903,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,VILLA DOLORES,3544,4634,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,SALSACATE,3542,4996,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,VILLA DOLORES,3544,4633,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,SALSACATE,3542,4923,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,ELDORADO,3751,4903,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,SALSACATE,3542,4995,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,ANDALGALA,3835,4907,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,NUEVA ESPERANZA,3861,4902,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,SANTIAGO DEL ESTERO,385,4800,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,NUEVA ESPERANZA,3861,4900,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,NUEVA ESPERANZA,3861,4901,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,SANTIAGO DEL ESTERO,385,4801,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,ANDALGALA,3835,4909,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,SANTIAGO DEL ESTERO,385,4809,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,SALSACATE,3542,4926,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,VILLA DOLORES,3544,4636,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,VILLA DOLORES,3544,4630,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,SANTIAGO DEL ESTERO,385,4803,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,SANTIAGO DEL ESTERO,385,4802,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,MONTEROS,3863,491,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,SANTIAGO DEL ESTERO,385,4960,SC 8997/99,36276
TELECOM ARGENTINA S.A.,SBT,BASICA,SANTIAGO DEL ESTERO,385,4804,SC 8997/99,36276
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,SAN RAFAEL (PROV. MENDOZA),260,44999,SC 10267/99,36291
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,RIO MAYO,2903,4905,SC 10267/99,36291
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,NORBERTO DE LA RIESTRA,2343,4901,SC 10267/99,36291
COOPERATIVA TELEFONICA Y DE OBRAS Y SERVICIOS PUBLICOS DE VILLA FLANDRIA LIMITADA,SBT,BASICA,LUJAN (PROV.  BUENOS AIRES),2323,487,SC 10270/99,36291
COOPERATIVA TELEFONICA Y DE OBRAS Y SERVICIOS PUBLICOS DE VILLA FLANDRIA LIMITADA,SBT,BASICA,LUJAN (PROV.  BUENOS AIRES),2323,488,SC 10270/99,36291
AMX ARGENTINA S.A.,STM,CPP,TUNUYAN,2622,52,SC 10267/99,36291
AMX ARGENTINA S.A.,STM,CPP,BELL VILLE,3537,58,SC 10267/99,36291
AMX ARGENTINA S.A.,STM,CPP,RIO GALLEGOS,2966,55,SC 10267/99,36291
AMX ARGENTINA S.A.,STM,CPP,METAN,3876,55,SC 10267/99,36291
AMX ARGENTINA S.A.,STM,CPP,BAHIA BLANCA,291,575,SC 10267/99,36291
AMX ARGENTINA S.A.,STM,CPP,CASILDA,3464,52,SC 10267/99,36291
AMX ARGENTINA S.A.,STM,CPP,CAÑUELAS,2226,51,SC 10267/99,36291
AMX ARGENTINA S.A.,STM,CPP,BELL VILLE,3537,59,SC 10267/99,36291
AMX ARGENTINA S.A.,STM,CPP,BOLIVAR,2314,51,SC 10267/99,36291
AMX ARGENTINA S.A.,STM,CPP,SAN PEDRO (PROV.  JUJUY),3888,51,SC 10267/99,36291
AMX ARGENTINA S.A.,STM,CPP,BAHIA BLANCA,291,507,SC 10267/99,36291
AMX ARGENTINA S.A.,STM,CPP,FIRMAT,3465,59,SC 10267/99,36291
AMX ARGENTINA S.A.,STM,CPP,FORMOSA,370,450,SC 10267/99,36291
AMX ARGENTINA S.A.,STM,CPP,PASO DE LOS LIBRES,3772,50,SC 10267/99,36291
AMX ARGENTINA S.A.,STM,CPP,ALTA GRACIA,3547,57,SC 10267/99,36291
AMX ARGENTINA S.A.,STM,CPP,VILLA MARIA,353,508,SC 10267/99,36291
AMX ARGENTINA S.A.,STM,CPP,FORMOSA,370,452,SC 10267/99,36291
AMX ARGENTINA S.A.,STM,CPP,VILLA MARIA,353,569,SC 10267/99,36291
AMX ARGENTINA S.A.,STM,CPP,MERCEDES (PROV.  SAN LUIS),2657,50,SC 10267/99,36291
AMX ARGENTINA S.A.,STM,CPP,NECOCHEA,2262,50,SC 10267/99,36291
AMX ARGENTINA S.A.,STM,CPP,BOLIVAR,2314,53,SC 10267/99,36291
AMX ARGENTINA S.A.,STM,CPP,LINCOLN,2355,51,SC 10267/99,36291
AMX ARGENTINA S.A.,STM,CPP,ROSARIO,341,555,SC 10267/99,36291
AMX ARGENTINA S.A.,STM,CPP,GENERAL ALVEAR (PROV.  MENDOZA),2625,57,SC 10267/99,36291
AMX ARGENTINA S.A.,STM,CPP,VILLA DOLORES,3544,57,SC 10267/99,36291
AMX ARGENTINA S.A.,STM,CPP,SAN CRISTOBAL,3408,57,SC 10267/99,36291
AMX ARGENTINA S.A.,STM,CPP,PUERTO IGUAZU,3757,54,SC 10267/99,36291
AMX ARGENTINA S.A.,STM,CPP,TARTAGAL (PROV.  SALTA),3873,59,SC 10267/99,36291
AMX ARGENTINA S.A.,STM,CPP,RIO CUARTO,358,509,SC 10267/99,36291
AMX ARGENTINA S.A.,STM,CPP,RIO CUARTO,358,548,SC 10267/99,36291
AMX ARGENTINA S.A.,STM,CPP,VILLA DOLORES,3544,55,SC 10267/99,36291
AMX ARGENTINA S.A.,STM,CPP,GOYA,3777,50,SC 10267/99,36291
AMX ARGENTINA S.A.,STM,CPP,ESPERANZA (PROV.  SANTA FE),3496,54,SC 10267/99,36291
AMX ARGENTINA S.A.,STM,CPP,SANTA FE,342,548,SC 10267/99,36291
AMX ARGENTINA S.A.,STM,CPP,PUNTA ALTA,2932,51,SC 10267/99,36291
AMX ARGENTINA S.A.,STM,CPP,SAN NICOLAS,336,454,SC 10267/99,36291
AMX ARGENTINA S.A.,STM,CPP,RIO GALLEGOS,2966,56,SC 10267/99,36291
AMX ARGENTINA S.A.,STM,CPP,RUFINO,3382,57,SC 10267/99,36291
AMX ARGENTINA S.A.,STM,CPP,SALTA,387,582,SC 10267/99,36291
AMX ARGENTINA S.A.,STM,CPP,CHILECITO,3825,55,SC 10267/99,36291
AMX ARGENTINA S.A.,STM,CPP,SAN FRANCISCO (PROV. CORDOBA),3564,50,SC 10267/99,36291
AMX ARGENTINA S.A.,STM,CPP,PRESIDENCIA ROQUE SAENZ PEÑA,364,458,SC 10267/99,36291
AMX ARGENTINA S.A.,STM,CPP,FIRMAT,3465,52,SC 10267/99,36291
AMX ARGENTINA S.A.,STM,CPP,RIO CUARTO,358,562,SC 10267/99,36291
AMX ARGENTINA S.A.,STM,CPP,PRESIDENCIA ROQUE SAENZ PEÑA,364,457,SC 10267/99,36291
AMX ARGENTINA S.A.,STM,CPP,CHILECITO,3825,501,SC 10267/99,36291
AMX ARGENTINA S.A.,STM,CPP,GLEW,2224,53,SC 10267/99,36291
AMX ARGENTINA S.A.,STM,CPP,CORDOBA,351,510,SC 10267/99,36291
AMX ARGENTINA S.A.,STM,CPP,POSADAS,376,451,SC 10267/99,36291
AMX ARGENTINA S.A.,STM,CPP,CORDOBA,351,512,SC 10267/99,36291
AMX ARGENTINA S.A.,STM,CPP,CORDOBA,351,530,SC 10267/99,36291
AMX ARGENTINA S.A.,STM,CPP,PARANA,343,503,SC 10267/99,36291
AMX ARGENTINA S.A.,STM,CPP,CORDOBA,351,518,SC 10267/99,36291
AMX ARGENTINA S.A.,STM,CPP,PARANA,343,504,SC 10267/99,36291
AMX ARGENTINA S.A.,STM,CPP,CORDOBA,351,515,SC 10267/99,36291
AMX ARGENTINA S.A.,STM,CPP,CORDOBA,351,520,SC 10267/99,36291
AMX ARGENTINA S.A.,STM,CPP,TRES ARROYOS,2983,52,SC 10267/99,36291
AMX ARGENTINA S.A.,STM,MPP,SAN LORENZO (PROV.  SANTA FE),3476,458,SC 10267/99,36291
AMX ARGENTINA S.A.,STM,CPP,ARROYO SECO,3402,54,SC 10267/99,36291
AMX ARGENTINA S.A.,STM,CPP,SAN LUIS (PROV.  SAN LUIS),266,454,SC 10267/99,36291
AMX ARGENTINA S.A.,STM,CPP,SAN LUIS (PROV.  SAN LUIS),266,450,SC 10267/99,36291
AMX ARGENTINA S.A.,STM,CPP,CONCEPCION (PROV. TUCUMAN),3865,53,SC 10267/99,36291
AMX ARGENTINA S.A.,STM,CPP,GENERAL MADARIAGA,2267,53,SC 10267/99,36291
AMX ARGENTINA S.A.,STM,CPP,CORDOBA,351,517,SC 10267/99,36291
AMX ARGENTINA S.A.,STM,CPP,LABOULAYE,3385,59,SC 10267/99,36291
AMX ARGENTINA S.A.,STM,CPP,CONCEPCION (PROV. TUCUMAN),3865,55,SC 10267/99,36291
AMX ARGENTINA S.A.,STM,CPP,ANDALGALA,3835,52,SC 10267/99,36291
AMX ARGENTINA S.A.,STM,CPP,CHASCOMUS,2241,53,SC 10267/99,36291
AMX ARGENTINA S.A.,STM,CPP,CORDOBA,351,513,SC 10267/99,36291
AMX ARGENTINA S.A.,STM,CPP,CORRAL DE BUSTOS,3468,56,SC 10267/99,36291
AMX ARGENTINA S.A.,STM,CPP,CORDOBA,351,514,SC 10267/99,36291
AMX ARGENTINA S.A.,STM,CPP,SAN LORENZO (PROV.  SANTA FE),3476,515,SC 10267/99,36291
AMX ARGENTINA S.A.,STM,CPP,TRENQUE LAUQUEN,2392,51,SC 10267/99,36291
AMX ARGENTINA S.A.,STM,CPP,ARROYITO (PROV.  CORDOBA),3576,52,SC 10267/99,36291
AMX ARGENTINA S.A.,STM,CPP,PIGÜE,2923,57,SC 10267/99,36291
AMX ARGENTINA S.A.,STM,MPP,SAN SALVADOR DE JUJUY,388,401,SC 10267/99,36291
AMX ARGENTINA S.A.,STM,CPP,RIO TERCERO,3571,57,SC 10267/99,36291
AMX ARGENTINA S.A.,STM,CPP,CORDOBA,351,519,SC 10267/99,36291
AMX ARGENTINA S.A.,STM,CPP,RIO SEGUNDO,3572,53,SC 10267/99,36291
AMX ARGENTINA S.A.,STM,CPP,RIO GRANDE (PROV.  TIERRA DEL FUEGO),2964,56,SC 10267/99,36291
AMX ARGENTINA S.A.,STM,CPP,PERGAMINO,2477,59,SC 10267/99,36291
AMX ARGENTINA S.A.,STM,CPP,SAN MIGUEL DE TUCUMAN,381,593,SC 10267/99,36291
AMX ARGENTINA S.A.,STM,CPP,COMODORO RIVADAVIA,297,509,SC 10267/99,36291
